Coin_id,Grade,Description,Qty,Certification_no,Ownership,Grading_Serv,Type
TRMP20,69,2020 $1 Silver American Eagle Trump Label 2 MS69,1,005830362154,104,Other,
TRMP20,69,2020 $1 Silver American Eagle Trump Label 2 MS69,1,005830362153,104,Other,
TRMP20,69,2020 $1 Silver American Eagle Trump Label 2 MS69,1,005830362152,104,Other,
TRMP20,69,2020 $1 Silver American Eagle Trump Label 2 MS69,1,005830362151,104,Other,
150435,70,2007 W $25 Platinum Amer. Eagle MS70,1,005829341024,104,NGC,
009801,69,1986 $1 Silver American Eagle MS69,1,005829279166,104,NGC,
079983,70,2006-W $25 Gold American Eagle Burnished MS70,1,005828397037,104,NGC,
009912,69,1997 $1 Silver American Eagle MS69,1,005823584031,104,NGC,
brse19,70,2019 $1 Silver American Eagle Betsy Ross Label MS70,1,005822110296,104,NGC,
BRSE19,70,2019 $1 Silver American Eagle Betsy Ross Label MS70,1,005822110221,104,NGC,
BRSE19,70,2019 $1 Silver American Eagle Betsy Ross Label MS70,1,005822110217,104,NGC,
BRSE19,69,2019 $1 Silver American Eagle Betsy Ross Label MS69,1,005822108174,104,Other,
BRSE19,69,2019 $1 Silver American Eagle Betsy Ross Label MS69,1,005822108173,104,NGC,
BRSE19,69,2019 $1 Silver American Eagle Betsy Ross Label MS69,1,005822108170,104,NGC,
099776,70,1999-W $100 Platinum Amer. Eagle PR70,1,005820813025,104,NGC,
009038,63,1900-S $20 Liberty Gold MS63,1,005767180019,108,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,005766091438,108,NGC,
687168,69,2019 $1 Silver American Eagle MS69,1,005765811224,104,NGC,
687168,69,2019 $1 Silver American Eagle MS69,1,005765811207,104,NGC,
007940,64,1909 $2.50 Indian Gold MS64,1,005765276003,108,NGC,
BRSE19,70,2019 $1 Silver American Eagle Betsy Ross Label MS70,1,005764818436,104,Other,
BRSE19,70,2019 $1 Silver American Eagle Betsy Ross Label MS70,1,005764818435,104,Other,
BRSE19,70,2019 $1 Silver American Eagle Betsy Ross Label MS70,1,005764818228,104,NGC,
BRSE19,69,2019 $1 Silver American Eagle Betsy Ross Label MS69,1,005764817400,104,NGC,
BRSE19,69,2019 $1 Silver American Eagle Betsy Ross Label MS69,1,005764817351,104,Other,
BURN19,70,2019-W $50 Gold American Eagle Burnished MS70,1,005764368012,104,NGC,
009912,69,1997 $1 Silver American Eagle MS69,1,005761753111,104,NGC,
009962,70,2002 $25 Gold American Eagle MS70,1,005761347037,108,NGC,
009962,70,2002 $25 Gold American Eagle MS70,1,005761347036,108,NGC,
007172,65,1887 S$1 Morgan Dollar MS65,1,005760479001,104,NGC,
009818,69,1988 $5 Gold American Eagle MS69,1,005758878241,108,NGC,
009020,55,1892-CC $20 Liberty Gold AU55,1,005750916008,108,NGC,
518003,58,1881 $3 Gold Pl AU58,1,005749088001,104,Other,
007940,65,1909 $2.50 Indian Gold MS65,1,005747959006,108,NGC,
008950,55,1866-S $20 Liberty Gold MOTTO AU55,1,005743260004,104,NGC,
008974,45,1875-CC $20 Liberty Gold 45,1,005743083007,104,NGC,
150432,70,2007-W $50 Gold American Eagle Burnished MS70,1,005716840001,104,NGC,
009830,70,1989 $10 Gold American Eagle MS70,1,005713764002,108,NGC,
415546,70,2010-W $100 Platinum Amer. Eagle PR70,1,005708878003,104,NGC,
009803,69,1986 $5 Gold American Eagle MS69,1,005705154004,104,NGC,
009029,63,1896 $20 Liberty Gold MS63,1,005230148003,104,NGC,
008988,62,1879 $20 Liberty Gold MS62,1,005049746010,108,NGC,
BURN19,70,2019-W $50 Gold American Eagle Burnished MS70,1,004969854022,104,NGC,
9872BC,70,1993 $25 Gold American Eagle Black Core MS70,1,004969138003,104,NGC,
691109,69,2019-W $1 Silver American Eagle PR69,1,004969049003,104,NGC,B
009906,69,1996 $25 Gold American Eagle MS69,1,004966662118,108,NGC,
512105,70,2012-W $5 Gold American Eagle PR 70,1,004965937016,104,NGC,
009852,69,1991 $25 Gold American Eagle MS69,1,004964386012,108,NGC,
009912,69,1997 $1 Silver American Eagle MS69,1,004962747191,104,NGC,
009912,69,1997 $1 Silver American Eagle MS69,1,004962747188,104,NGC,
009912,69,1997 $1 Silver American Eagle MS69,1,004962747186,104,NGC,
009912,69,1997 $1 Silver American Eagle MS69,1,004962747185,104,NGC,
009912,69,1997 $1 Silver American Eagle MS69,1,004962747183,104,NGC,
009838,69,1990 $5 Gold American Eagle MS69,1,004958601007,108,NGC,
009858,69,1992 $5 Gold American Eagle MS69,1,004958591055,108,NGC,
009858,69,1992 $5 Gold American Eagle MS69,1,004958591053,108,NGC,
009858,69,1992 $5 Gold American Eagle MS69,1,004958591009,108,NGC,
009858,69,1992 $5 Gold American Eagle MS69,1,004958591003,108,NGC,
146918,70,2007 $25 Gold American Eagle MS70,1,004956091219,104,NGC,
146918,70,2007 $25 Gold American Eagle MS70,1,004956091218,104,NGC,
146918,70,2007 $25 Gold American Eagle MS70,1,004956091217,104,NGC,
146918,70,2007 $25 Gold American Eagle MS70,1,004956091216,108,NGC,
146918,70,2007 $25 Gold American Eagle MS70,1,004956091198,108,NGC,
146918,70,2007 $25 Gold American Eagle MS70,1,004956091167,104,NGC,
146918,70,2007 $25 Gold American Eagle MS70,1,004956091074,104,NGC,
146918,70,2007 $25 Gold American Eagle MS70,1,004956091073,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004956066019,104,NGC,
008985,62,1878 $20 Liberty Gold MS62,1,004955898012,108,NGC,
696979,70,2019-W $100 Platinum American Eagle - Liberty PR70,1,004953394009,104,NGC,
009949,69,2000 $1 Silver American Eagle MS69,1,004952890057,104,NGC,
009952,70,2000 $25 Gold American Eagle MS70,1,004952398003,104,Other,
009810,69,1987 $5 Gold American Eagle MS69,1,004952380064,104,NGC,
009022,63,1893 $20 Liberty Gold MS63,1,004950725011,108,NGC,
008380,30,1892-CC $5 Liberty Gold VF30,1,004932536009,104,NGC,
008011,58,1889 $3 Three Dollar Gold AU58,1,004930514015,104,NGC,
007693,53,1835 $2.50 Classic Head AU53,1,004928463001,104,NGC,
009961,69,2002 $10 Gold American Eagle MS69,1,004928376010,104,NGC,
009957,69,2001 $25 Gold American Eagle MS69,1,004908518005,104,NGC,
009001,60,1884-CC $20 Liberty Gold MS60,1,004882810001,104,NGC,
009880,69,1994 $10 Gold American Eagle MS69,1,004873811040,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004871568017,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004871568013,104,NGC,
009961,69,2002 $10 Gold American Eagle MS69,1,004871453091,104,NGC,
009961,69,2002 $10 Gold American Eagle MS69,1,004871453090,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004868195062,104,NGC,
007118,63,1880-S S$1 Morgan Dollar MS63,1,004867553098,108,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004859784057,104,NGC,
150432,70,2007-W $50 Gold American Eagle Burnished MS70,1,004858602022,104,NGC,
146916,69,2007 $10 Gold American Eagle MS69,1,004858421091,108,NGC,
146916,69,2007 $10 Gold American Eagle MS69,1,004858421087,108,NGC,
146916,69,2007 $10 Gold American Eagle MS69,1,004858421086,108,NGC,
009956,69,2001 $10 Gold American Eagle MS69,1,004858421075,108,NGC,
009956,69,2001 $10 Gold American Eagle MS69,1,004857879008,108,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004856215075,108,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004856215067,104,NGC,
627532,69,2018-W $1 Silver American Eagle Burnished MS69,1,004856189006,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004855397106,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004855397092,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004855397090,104,NGC,
146918,69,2007 $25 Gold American Eagle MS69,1,004853806036,108,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004853632017,104,NGC,
677808,70,2018-W $50 Gold American Eagle Burnished MS70,1,004853576012,104,NGC,
146918,69,2007 $25 Gold American Eagle MS69,1,004852091042,108,NGC,
150439,70,2007 W $100 Platinum Amer. Eagle MS70,1,004851542135,104,NGC,
008952,55,1867-S $20 Liberty Gold AU55,1,004838716004,108,NGC,
008879,62,1915-S $10 Indian Gold MS62,1,004829579003,104,NGC,
009880,69,1994 $10 Gold American Eagle MS69,1,004828040005,104,NGC,
009935,70,1998 $25 Gold American Eagle 70,1,004823693002,104,NGC,
009954,69,2001 $1 Silver American Eagle MS69,1,004819951040,104,NGC,
009954,69,2001 $1 Silver American Eagle MS69,1,004819951039,104,NGC,
009954,69,2001 $1 Silver American Eagle MS69,1,004819951038,104,NGC,
009954,69,2001 $1 Silver American Eagle MS69,1,004819951037,104,NGC,
009954,69,2001 $1 Silver American Eagle MS69,1,004819951036,104,NGC,
009954,69,2001 $1 Silver American Eagle MS69,1,004819951034,104,NGC,
146918,69,2007 $25 Gold American Eagle MS69,1,004819407270,108,NGC,
146918,69,2007 $25 Gold American Eagle MS69,1,004819407110,104,NGC,
146918,69,2007 $25 Gold American Eagle MS69,1,004819407109,104,NGC,
146918,69,2007 $25 Gold American Eagle MS69,1,004819407103,104,NGC,
146918,69,2007 $25 Gold American Eagle MS69,1,004819407016,104,NGC,
393068,70,2008-W $50 Gold American Eagle Burnished MS70,1,004818840015,104,NGC,
150432,70,2007-W $50 Gold American Eagle Burnished MS70,1,004818829012,104,NGC,
150432,70,2007-W $50 Gold American Eagle Burnished MS70,1,004818829011,104,NGC,
009860,69,1992 $10 Gold American Eagle MS69,1,004818146081,104,NGC,
521918,70,2014 $25 Gold American Eagle MS70,1,004815154063,104,NGC,
009860,69,1992 $10 Gold American Eagle MS69,1,004814905046,104,NGC,
009956,69,2001 $10 Gold American Eagle MS69,1,004813595074,108,NGC,
009904,69,1996 $10 Gold American Eagle MS69,1,004812286084,104,NGC,
009904,69,1996 $10 Gold American Eagle MS69,1,004812286083,104,NGC,
009904,69,1996 $10 Gold American Eagle MS69,1,004812286082,104,NGC,
009904,69,1996 $10 Gold American Eagle MS69,1,004811914069,104,NGC,
009904,69,1996 $10 Gold American Eagle MS69,1,004811914068,104,NGC,
009862,69,1992 $25 Gold American Eagle MS69,1,004811822040,104,NGC,
009848,69,1991 $5 Gold American Eagle MS69,1,004811814071,108,NGC,
009848,69,1991 $5 Gold American Eagle MS69,1,004811814066,108,NGC,
007942,64,1911 $2.50 Indian Gold MS64,1,004763575005,108,NGC,
146916,70,2007 $10 Gold American Eagle MS70,1,004732059037,108,NGC,
009990,70,2006-W $50 Buffalo Proof PR70,1,004697930108,104,,
009842,69,1990 $25 Gold American Eagle MS69,1,004695213018,108,NGC,
393064,70,2008-W $10 Gold American Eagle Burnished MS70,1,004677560004,104,NGC,
009961,69,2002 $10 Gold American Eagle MS69,1,004674633003,104,NGC,
009880,69,1994 $10 Gold American Eagle MS69,1,004653908049,104,NGC,
009880,69,1994 $10 Gold American Eagle MS69,1,004653908048,104,NGC,
009034,64,1898-S $20 Liberty Gold MS64,1,004650230001,104,NGC,
009862,69,1992 $25 Gold American Eagle MS69,1,004650170215,104,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,004648100070,108,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,004648100044,108,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,004648100043,108,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,004648100042,108,NGC,
007973,58,1855-S $3 Three Dollar Gold AU58,1,004631881012,104,NGC,
008254,55,1853-C $5 Liberty Gold AU55,1,004631880008,108,NGC,
008359,58,1882-CC $5 Liberty Gold AU58,1,004631520013,104,NGC,
007947,64,1914-D $2.50 Indian Gold MS64,1,004631310005,104,NGC,
007951,65,1927 $2.50 Indian Gold MS65,1,004627258004,104,NGC,
007154,63,1884-O S$1 Morgan Dollar MS63,1,004603444013,104,NGC,
009830,69,1989 $10 Gold American Eagle MS69,1,004598602041,108,NGC,
007357,64,1922 $1 Peace Dollar MS64,1,004598308013,104,NGC,
009870,70,1993 $10 Gold American Eagle MS70,1,004597293008,108,NGC,
009862,69,1992 $25 Gold American Eagle MS69,1,004562965169,104,NGC,
007172,63,1887 S$1 Morgan Dollar MS63,1,004560448022,104,NGC,B
627525,70,2017-W $50 Gold American Eagle Burnished MS70,1,004559071018,104,NGC,
009880,70,1994 $10 Gold American Eagle MS70,1,004557584006,108,NGC,
8932eu,58,1861 $20 Liberty European Bank Hoard AU58,1,004555746001,104,NGC,
626300,70,2017-W $50 American Gold Buffalo PR70,1,004555664212,104,NGC,
521927,69,2014 (S) $1 Silver American Eagle MS69,1,004555554188,104,NGC,
521927,69,2014 (S) $1 Silver American Eagle MS69,1,004555554187,104,NGC,
009810,70,1987 $5 Gold American Eagle MS70,1,004555140052,104,NGC,
009810,70,1987 $5 Gold American Eagle MS70,1,004555140045,104,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,004555137433,104,NGC,
009952,70,2000 $25 Gold American Eagle MS70,1,004555077009,104,NGC,
009880,70,1994 $10 Gold American Eagle MS70,1,004554255005,108,NGC,
009880,70,1994 $10 Gold American Eagle MS70,1,004541649001,108,NGC,
009962,69,2002 $25 Gold American Eagle MS69,1,004541648100,104,NGC,
009962,69,2002 $25 Gold American Eagle MS69,1,004540817040,104,NGC,
009804,69,1986 $10 Gold American Eagle MS69,1,004540694115,104,NGC,
009804,69,1986 $10 Gold American Eagle MS69,1,004540694114,104,NGC,
009962,69,2002 $25 Gold American Eagle MS69,1,004540400110,104,NGC,
009840,69,1990 $10 Gold American Eagle MS69,1,004540187053,108,NGC,
009949,69,2000 $1 Silver American Eagle MS69,1,004539396431,104,NGC,
146916,70,2007 $10 Gold American Eagle MS70,1,004528367003,108,NGC,
624787,70,2017 (P) $1 Silver American Eagle MS70,1,004527810030,108,NGC,
570522,69,2016 $1 Silver American Eagle MS69,1,004527569014,104,Other,
009918,69,1997 $25 Gold American Eagle MS69,1,004523889107,108,NGC,
616690,70,2017 $1 Silver American Eagle MS70,1,004523653257,104,,
9018EU,63,1891-S $20 Liberty European Bank Hoard MS63,1,004521218001,104,NGC,
9009EU,63,1888-S $20 Liberty European Bank Hoard MS63,1,004521023003,104,NGC,
9013EU,62,1890 $20 Liberty European Bank Hoard MS62,1,004521022022,104,NGC,
9012EU,62,1889-S $20 Liberty European Bank Hoard MS62,1,004521021034,104,NGC,
8985EU,61,1878 $20 Liberty European Bank Hoard MS61,1,004520956024,104,NGC,
8601EU,53,1849 $10 Liberty European Bank Hoard AU53,1,004520628029,104,NGC,
007268,63,1900-O/CC S$1 Morgan Dollar MS63,1,004519666049,104,NGC CAC,
007268,63,1900-O/CC S$1 Morgan Dollar MS63,1,004519658011,104,NGC CAC,
009830,70,1989 $10 Gold American Eagle MS70,1,004518438008,108,NGC,
515913,69,2013 $1 Silver American Eagle MS69,1,004517307499,104,Other,
415532,69,2010 $1 Silver American Eagle MS69,1,004516437271,104,Other,
009880,69,1994 $10 Gold American Eagle MS69,1,004516335014,104,NGC,
009880,69,1994 $10 Gold American Eagle MS69,1,004516335013,104,NGC,
mfge16,70,2016 $5 Gold American Eagle MF Label MS70,1,004514815146,104,NGC,
415532,69,2010 $1 Silver American Eagle MS69,1,004513850061,104,NGC,
404423,69,2009 $1 Silver American Eagle MS69,1,004513849052,104,NGC,
009981,69,2006 $1 Silver American Eagle MS69,1,004513848027,104,NGC,
009975,69,2005 $1 Silver American Eagle MS69,1,004513740285,104,NGC,
009880,69,1994 $10 Gold American Eagle MS69,1,004513737044,104,NGC,
009957,69,2001 $25 Gold American Eagle MS69,1,004513737015,104,NGC,
505220,69,2011 $1 Silver American Eagle MS69,1,004513672062,104,NGC,
009890,70,1995 $10 Gold American Eagle MS70,1,004513594007,108,NGC,
570530,70,2016-W $1 Silver American Eagle 30th Anniv PR70,1,004513568382,104,NGC,
570530,70,2016-W $1 Silver American Eagle 30th Anniv PR70,1,004513568381,104,NGC,
570530,70,2016-W $1 Silver American Eagle 30th Anniv PR70,1,004513568380,104,NGC,
570530,70,2016-W $1 Silver American Eagle 30th Anniv PR70,1,004513568379,104,NGC,
570530,70,2016-W $1 Silver American Eagle 30th Anniv PR70,1,004513568378,104,NGC,
570530,70,2016-W $1 Silver American Eagle 30th Anniv PR70,1,004513568377,104,NGC,
570530,70,2016-W $1 Silver American Eagle 30th Anniv PR70,1,004513568376,104,NGC,
570530,70,2016-W $1 Silver American Eagle 30th Anniv PR70,1,004513568375,104,NGC,
570530,70,2016-W $1 Silver American Eagle 30th Anniv PR70,1,004513568374,104,NGC,
570530,70,2016-W $1 Silver American Eagle 30th Anniv PR70,1,004513568373,104,NGC,
521459,69,2014 $1 Silver American Eagle MS69,1,004513012125,104,Other,
509770,69,2012 $1 Silver American Eagle MS69,1,004513006025,104,Other,
009981,69,2006 $1 Silver American Eagle MS69,1,004512782019,104,NGC,
515913,69,2013 $1 Silver American Eagle MS69,1,004512534077,104,Other,
570522,69,2016 $1 Silver American Eagle MS69,1,004511725159,104,Other,
009804,69,1986 $10 Gold American Eagle MS69,1,004511109072,104,NGC,
009904,69,1996 $10 Gold American Eagle MS69,1,004510688040,104,NGC,
009818,69,1988 $5 Gold American Eagle MS69,1,004510662007,108,NGC,
009904,70,1996 $10 Gold American Eagle MS70,1,004500610004,108,NGC,
393068,70,2008-W $50 Gold American Eagle Burnished MS70,1,004496659005,104,NGC,
393068,70,2008-W $50 Gold American Eagle Burnished MS70,1,004496659004,104,NGC,
007953,64,1929 $2.50 Indian Gold MS64,1,004496162012,104,PCGS,
007950,65,1926 $2.50 Indian Gold MS65,1,004496162009,104,NGC,
009858,70,1992 $5 Gold American Eagle MS70,1,004490408023,108,NGC,
009872,70,1993 $25 Gold American Eagle MS70,1,004490177008,104,NGC,
009848,69,1991 $5 Gold American Eagle MS69,1,004487569046,108,NGC,
009906,69,1996 $25 Gold American Eagle MS69,1,004487568008,108,NGC,
009803,70,1986 $5 Gold American Eagle MS70,1,004481389039,104,NGC,
009803,70,1986 $5 Gold American Eagle MS70,1,004481389006,104,NGC,
009803,70,1986 $5 Gold American Eagle MS70,1,004481389001,104,NGC,
009840,69,1990 $10 Gold American Eagle MS69,1,004481182007,108,NGC,
007952,65,1928 $2.50 Indian Gold MS65,1,004473542003,104,NGC,
150432,70,2007-W $50 Gold American Eagle Burnished MS70,1,004470731006,104,NGC,
150432,70,2007-W $50 Gold American Eagle Burnished MS70,1,004470723042,108,NGC,
150432,70,2007-W $50 Gold American Eagle Burnished MS70,1,004470723033,104,NGC,
150431,70,2007-W $5 Gold American Eagle Burnished MS70,1,004470723004,108,NGC,
150431,70,2007-W $5 Gold American Eagle Burnished MS70,1,004470723002,108,NGC,
150429,70,2007-W $10 Gold American Eagle Burnished MS70,1,004470709007,108,NGC,
393068,70,2008-W $50 Gold American Eagle Burnished MS70,1,004466732003,104,NGC,
008977,55,1876-CC $20 Liberty Gold AU55,1,004444841002,104,NGC,
009892,70,1995 $25 Gold American Eagle MS70,1,004441791004,108,NGC,
009818,69,1988 $5 Gold American Eagle MS69,1,004434551003,104,NGC,
521459,69,2014 $1 Silver American Eagle MS69,1,004401959031,104,Other,
009832,70,1989 $25 Gold American Eagle 70,1,004401410067,108,NGC,
009828,69,1989 $5 Gold American Eagle MS69,1,004400547049,104,NGC,
512970,69,2012 5 oz Acadia PL ATB 69,1,004400164050,104,NGC,
506580,69,2010 5 oz Mt. Hood PL ATB 69,1,004400091017,104,NGC,
600511,69,2016 5 oz Cumberland Gap PL ATB 69,1,004399978028,104,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,004399591016,104,NGC,
598615,70,2016-W $50 Gold American Eagle Burnished MS70,1,004398759129,104,NGC,
598615,70,2016-W $50 Gold American Eagle Burnished MS70,1,004398759004,104,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,004398670030,104,NGC,
570538,70,2016-W $50 Gold American Eagle Proof PF70,1,004397895074,104,NGC,
089989,70,2006-W $50 Gold American Eagle Burnished MS70,1,004397091005,104,NGC,
007952,64,1928 $2.50 Indian Gold MS64,1,004396931003,108,NGC,
008530,63,1915 $5 Indian Gold MS63,1,004396843100,104,NGC CAC,
007950,65,1926 $2.50 Indian Gold MS65,1,004396748019,104,NGC,
146918,69,2007 $25 Gold American Eagle MS69,1,004396737043,104,NGC,
146918,69,2007 $25 Gold American Eagle MS69,1,004396737042,104,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,004395830037,104,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,004395830035,104,NGC,
009810,69,1987 $5 Gold American Eagle MS69,1,004393734001,104,NGC,
009830,69,1989 $10 Gold American Eagle MS69,1,004393655057,104,NGC,
009830,69,1989 $10 Gold American Eagle MS69,1,004393655056,104,NGC,
009830,69,1989 $10 Gold American Eagle MS69,1,004393655055,104,NGC,
009830,69,1989 $10 Gold American Eagle MS69,1,004392468076,104,NGC,
009828,69,1989 $5 Gold American Eagle MS69,1,004392088021,104,NGC,
009828,69,1989 $5 Gold American Eagle MS69,1,004392088010,104,NGC,
593786,70,2016-W $50 Buffalo Proof PF70,1,004391019024,104,NGC,
593786,70,2016-W $50 Buffalo Proof PF70,1,004391019022,104,NGC,
598615,70,2016-W $50 Gold American Eagle Burnished MS70,1,004388615047,104,NGC,
